client,apar_id,voucher_no,sequence_no,voucher_type,voucher_date,trans_date,due_date,description,amount,cur_amount,currency,rest_amount,rest_curr,discount,dc_flag,status,pay_flag,pay_method,payment_date,period,payperiod,ext_inv_ref,orig_reference,order_id,contract_id,tax_code,exch_rate,rem_level,remind_date,collect_status,collect_agency,intrule_id,int_status,last_update,wf_state,_edge_case
HOC,CHOC0046,AR681141,1,SRCT,2023-07-10,2023-07-10,,Quidem amet aspernatur ipsam.,7303.47,,GBP,7303.47,,,1,N,1,BACS,,202307,,,,PO7779,,S1,,1,,,,RULE1,,2026-03-11,T,UNAPPLIED_RECEIPT_SEQ18
HOC,CHOC0072,AR354533,1,SRCT,2025-12-03,2025-12-03,,Laborum ipsam earum quidem beatae inventore.,1838.63,,GBP,1838.63,,,1,N,1,INT,,202512,,,,PO9079,,S1,,0,,,,RULE1,,2026-03-11,T,UNAPPLIED_RECEIPT_SEQ18
HOC,CHOC0036,AR541557,1,SRCT,2024-09-05,2024-09-05,,Perspiciatis nihil minima est dolore.,1527.8,,GBP,1527.8,,,1,N,1,DD,,202409,,,,PO4203,,S1,,1,,,,RULE1,,2026-03-11,T,UNAPPLIED_RECEIPT_SEQ18
HOC,CHOC0001,AR514913,1,DRCT,2024-11-11,2024-11-11,,Amet dignissimos veniam quisquam quisquam enim blanditiis libero.,6111.47,,GBP,6111.47,,,1,N,1,INT,,202411,,,,PO3230,,S1,,0,,,,RULE1,,2026-03-11,T,UNAPPLIED_RECEIPT_SEQ18
HOC,CHOC0026,AR602278,1,DRCT,2024-10-05,2024-10-05,,Cupiditate fugit provident magnam rerum rem.,2946.94,,GBP,2946.94,,,1,N,1,DD,,202410,,,,PO4971,,S1,,0,,,,RULE1,,2026-03-11,T,UNAPPLIED_RECEIPT_SEQ18
HOC,CHOC0051,AR482746,1,SINV,2023-08-22,2023-08-22,,Id quia ipsa itaque.,10390.1,,GBP,2100.75,,,1,N,0,BACS,,202308,,INV70505,,PO4434,,S1,,1,,,,RULE1,,2026-03-11,T,AR_DUE_DATE_MISSING
HOC,CHOC0051,AR936433,1,DINV,2024-08-19,2024-08-19,2024-11-17,Similique nemo nemo quae.,3923.35,,GBP,1262.41,,,1,N,0,DD,,202408,,,,PO5961,,S1,,0,,,,RULE1,,2026-03-11,T,AR_EXT_REF_MISSING
HOC,CHOC0051,AR364955,1,DINV,2023-11-12,2023-11-12,2024-02-10,Enim illo vitae cupiditate veniam itaque.,,,GBP,14977.23,,,1,N,0,DD,,202311,,INV86315,,PO7566,,S1,,2,,,,RULE1,,2026-03-11,T,AR_AMOUNT_MISSING
HOC,CHOC0051,AR631221,1,PINV,2025-05-06,2025-05-06,2025-08-04,At sapiente doloribus nihil minima id.,2319.88,,GBP,522.57,,,1,N,0,BACS,,202505,,INV24335,,,,S1,,0,,,,RULE1,,2026-03-11,T,AR_PO_CONTRACT_MISSING
HOC,CHOC0051,AR274418,1,DINV,2023-04-01,2023-04-01,2023-06-30,Quia dolore quod asperiores odio.,49188.61,1200.0,USD,22529.49,,,1,N,0,INT,,202304,,INV66420,,PO2735,,S1,,0,,,,RULE1,,2026-03-11,T,AR_FX_NO_RATE
HOC,CHOC0051,AR203396,1,DCRN,2024-06-13,2024-06-13,2024-07-13,Magni temporibus expedita quas reprehenderit repellendus dolores.,-1567.45,,GBP,-1567.45,,,1,N,0,CHQ,,202406,,INV68429,,PO7129,,S1,,1,,,,RULE1,,2026-03-11,T,AR_CN_NO_REF
HOC,CHOC0051,AR717181,1,SINV,2025-10-21,2025-10-21,2025-11-20,Ducimus cupiditate corrupti quis.,-1500.0,,GBP,17230.52,,,1,N,0,INT,,202510,,INV64522,,PO2406,,S1,,0,,,,RULE1,,2026-03-11,T,AR_NEG_INV
HOC,CHOC0051,AR971699,1,SINV,2023-10-18,2023-10-18,2023-12-17,Debitis quo laudantium quidem.,15938.57,,EUR,10132.69,,,1,N,0,DD,,202310,,INV55652,,PO8801,,S1,1.17,0,,,,RULE1,,2026-03-11,T,AR_FX_NO_CUR_AMT
HOC,CHOC0051,AR559450,1,PINV,2025-07-15,2025-07-15,2025-09-13,Ipsum unde natus odio numquam sint occaecati corrupti.,3825.13,,GBP,0.0,,,1,N,0,BACS,,202507,,INV12960,,PO6620,,S1,,0,,,,RULE1,,2026-03-11,T,AR_REST_ZERO
HOC,CHOC0051,AR810032,1,SINV,2023-12-03,2023-12-03,2024-03-02,Iusto occaecati recusandae nihil.,1000.0,,GBP,1500.0,,,1,N,0,INT,,202312,,INV83380,,PO7985,,S1,,1,,,,RULE1,,2026-03-11,T,AR_REST_OVER_AMT
HOC,CHOC0051,AR343118,1,DINV,2025-04-09,2025-04-09,2025-10-08,Magni est iste animi rerum asperiores.,9630.36,,GBP,8082.3,,,1,N,0,DD,,202504,,INV13826,,PO4232,,S1,,1,,,,RULE1,,2026-03-11,T,AR_OVERDUE
HOC,CHOC0051,AR838968,1,SINV,2024-03-15,2024-03-15,2024-04-14,Nostrum magni iure mollitia.,14278.07,,GBP,6239.41,,,1,N,0,BACS,,202403,,INV80371,,PO4063,,S1,,0,,,,RULE1,,2026-03-11,W,AR_WF_STUCK
HOC,CHOC0051,AR306647,1,PINV,2025-07-26,2025-07-26,2025-08-25,Ipsum repellat officiis.,13486.49,,GBP,4179.34,,,1,N,0,INT,,202507,,INV52727,,PO7367,,S1,,2,,,,RULE1,,2026-03-11,T,AR_EXT_REF_DUP
HOC,CHOC0051,AR511612,1,SINV,2023-08-22,2023-08-22,2023-10-21,Non magnam vero ipsum repellat saepe.,17923.25,,GBP,11358.17,,,1,N,0,INT,,202308,,INV52727,,PO2388,,S1,,0,,,,RULE1,,2026-03-11,T,AR_EXT_REF_DUP
HOC,CHOC0041,AR223586,1,DCRN,2024-05-03,2024-05-03,2024-07-02,Magnam cupiditate dolorum ipsa.,-9230.39,,GBP,-9230.39,,,1,N,0,DD,,202405,,INV64819,AR807160,PO3258,,S1,,2,,,,RULE1,,2026-03-11,T,AR_NET_NEGATIVE_CUST
HOC,CHOC0041,AR766371,1,SCRN,2026-01-05,2026-01-05,2026-04-05,Minima non facilis ullam harum quo.,-8145.8,,GBP,-8145.8,,,1,N,0,CHQ,,202601,,INV74178,AR852204,PO5732,,S1,,0,,,,RULE1,,2026-03-11,T,AR_NET_NEGATIVE_CUST
HOC,CHOC0051,AR749498,1,DCRN,2023-04-20,2023-04-20,2023-06-19,Amet occaecati ex ex nam harum dolorum sed.,-373.88,,GBP,-373.88,,,1,N,0,DD,,202304,,INV83607,ARXXXXXXCLOSED,PO9281,,S1,,1,,,,RULE1,,2026-03-11,T,AR_ORPHANED_CREDITS
HOC,CHOC0051,AR535820,1,SINV,2025-06-28,2025-06-28,2025-08-27,Sit ex nesciunt consequuntur expedita voluptas praesentium hic.,8779.05,,GBP,4808.13,,,1,N,0,INT,,202506,,INV14285,,PO5503,,S1,,0,,REFERRED,DEBTCO,RULE1,,2026-03-11,T,AR_IN_COLLECTION
HOC,CHOC0051,AR663723,1,DINV,2024-08-14,2024-08-14,2024-09-13,Quae assumenda nam officia eveniet consectetur praesentium veniam.,39146.64,,GBP,21431.99,,,1,N,0,BACS,,202408,,INV85066,,PO2871,,S1,,4,,,,RULE1,,2026-03-11,T,AR_HIGH_REMINDER
HOC,CGHOST9999,AR912764,1,PINV,2026-01-17,2026-01-17,2026-03-18,Atque perferendis magni accusantium est veritatis exercitationem.,27331.15,,GBP,10784.08,,,1,N,0,DD,,202601,,INV81611,,PO4580,,S1,,1,,,,RULE1,,2026-03-11,T,AR_ORPHANED_TRANS
HOC,CHOC0083,AR207391,1,DINV,2024-05-21,2024-05-21,2024-07-20,Deleniti voluptatum culpa eos ratione magni molestiae.,43803.09,,GBP,42673.66,,,1,N,0,INT,,202405,,INV21401,,PO8193,,S1,,0,,,,RULE1,,2026-03-11,T,AR_TRANS_CUST_CLOSED
