client,apar_id,voucher_no,sequence_no,voucher_type,voucher_date,trans_date,due_date,description,amount,cur_amount,currency,rest_amount,rest_curr,discount,dc_flag,status,pay_flag,pay_method,payment_date,period,payperiod,ext_inv_ref,orig_reference,order_id,contract_id,tax_code,exch_rate,rem_level,remind_date,collect_status,collect_agency,intrule_id,int_status,last_update,wf_state,_edge_case
HOL,CHOL0062,AR502460,1,SRCT,2023-05-16,2023-05-16,,Cumque voluptatem eos nemo veritatis maiores tempore.,1896.24,,GBP,1896.24,,,1,N,1,DD,,202305,,,,PO6606,,S1,,2,,,,RULE1,,2026-03-11,T,UNAPPLIED_RECEIPT_SEQ18
HOL,CHOL0010,AR875282,1,DRCT,2025-09-23,2025-09-23,,Consequatur quibusdam illum animi.,882.15,,GBP,882.15,,,1,N,1,BACS,,202509,,,,PO3886,,S1,,0,,,,RULE1,,2026-03-11,T,UNAPPLIED_RECEIPT_SEQ18
HOL,CHOL0014,AR818807,1,SRCT,2025-02-15,2025-02-15,,Sint consectetur sint dolorum quae.,4639.15,,GBP,4639.15,,,1,N,1,CHQ,,202502,,,,PO1003,,S1,,0,,,,RULE1,,2026-03-11,T,UNAPPLIED_RECEIPT_SEQ18
HOL,CHOL0038,AR508926,1,SRCT,2025-07-04,2025-07-04,,Quis perspiciatis laudantium neque eaque.,6192.61,,GBP,6192.61,,,1,N,1,INT,,202507,,,,PO6640,,S1,,0,,,,RULE1,,2026-03-11,T,UNAPPLIED_RECEIPT_SEQ18
HOL,CHOL0066,AR523831,1,DRCT,2023-09-19,2023-09-19,,Fugiat asperiores recusandae quisquam illo quibusdam.,8683.66,,GBP,8683.66,,,1,N,1,BACS,,202309,,,,PO6885,,S1,,0,,,,RULE1,,2026-03-11,T,UNAPPLIED_RECEIPT_SEQ18
HOL,CHOL0031,AR552686,1,DRCT,2025-03-18,2025-03-18,,Iste laborum neque sit sed at.,1562.87,,GBP,1562.87,,,1,N,1,DD,,202503,,,,PO4460,,S1,,0,,,,RULE1,,2026-03-11,T,UNAPPLIED_RECEIPT_SEQ18
HOL,CHOL0072,AR503277,1,PINV,2025-01-07,2025-01-07,,Odio possimus sed recusandae id voluptas repudiandae.,8136.23,,GBP,1643.8,,,1,N,0,CHQ,,202501,,INV27600,,PO1190,,S1,,0,,,,RULE1,,2026-03-11,T,AR_DUE_DATE_MISSING
HOL,CHOL0072,AR779885,1,DINV,2023-02-02,2023-02-02,2023-03-04,Eaque repudiandae excepturi neque necessitatibus laborum exercitationem.,36206.29,,GBP,22108.97,,,1,N,0,CHQ,,202302,,,,PO3248,,S1,,1,,,,RULE1,,2026-03-11,T,AR_EXT_REF_MISSING
HOL,CHOL0072,AR578180,1,PINV,2025-05-21,2025-05-21,2025-08-19,Aliquid numquam saepe.,,,GBP,5569.18,,,1,N,0,DD,,202505,,INV60425,,PO6821,,S1,,0,,,,RULE1,,2026-03-11,T,AR_AMOUNT_MISSING
HOL,CHOL0072,AR294816,1,PINV,2025-05-19,2025-05-19,2025-08-17,Commodi similique ipsam.,867.78,,GBP,521.95,,,1,N,0,CHQ,,202505,,INV75762,,,,S1,,1,,,,RULE1,,2026-03-11,T,AR_PO_CONTRACT_MISSING
HOL,CHOL0072,AR672696,1,PINV,2025-01-21,2025-01-21,2025-02-20,Voluptatibus incidunt voluptatum.,48922.56,1200.0,USD,26686.29,,,1,N,0,INT,,202501,,INV24832,,PO8889,,S1,,0,,,,RULE1,,2026-03-11,T,AR_FX_NO_RATE
HOL,CHOL0072,AR248989,1,DCRN,2025-12-14,2025-12-14,2026-02-12,Sunt error soluta soluta.,-1264.77,,GBP,-1264.77,,,1,N,0,BACS,,202512,,INV42142,,PO8740,,S1,,0,,,,RULE1,,2026-03-11,T,AR_CN_NO_REF
HOL,CHOL0072,AR460234,1,SINV,2025-12-31,2025-12-31,2026-01-30,Omnis dolorum fuga temporibus.,-1500.0,,GBP,13985.22,,,1,N,0,INT,,202512,,INV65183,,PO6782,,S1,,0,,,,RULE1,,2026-03-11,T,AR_NEG_INV
HOL,CHOL0072,AR403257,1,DINV,2023-12-10,2023-12-10,2024-01-09,Amet numquam quas quidem.,34905.03,,EUR,18216.61,,,1,N,0,INT,,202312,,INV18050,,PO8752,,S1,1.17,2,,,,RULE1,,2026-03-11,T,AR_FX_NO_CUR_AMT
HOL,CHOL0072,AR277292,1,PINV,2023-04-16,2023-04-16,2023-07-15,Omnis provident a labore consequatur dolorem.,49523.06,,GBP,0.0,,,1,N,0,BACS,,202304,,INV47593,,PO8942,,S1,,0,,,,RULE1,,2026-03-11,T,AR_REST_ZERO
HOL,CHOL0072,AR232981,1,SINV,2025-11-01,2025-11-01,2025-12-01,Ab possimus repellendus voluptates in consequatur.,1000.0,,GBP,1500.0,,,1,N,0,INT,,202511,,INV46073,,PO5209,,S1,,0,,,,RULE1,,2026-03-11,T,AR_REST_OVER_AMT
HOL,CHOL0072,AR877444,1,SINV,2023-08-17,2023-08-17,2025-11-26,Dolorem at rem aut.,9143.39,,GBP,9955.91,,,1,N,0,DD,,202308,,INV58466,,PO3873,,S1,,0,,,,RULE1,,2026-03-11,T,AR_OVERDUE
HOL,CHOL0072,AR938202,1,SINV,2025-12-16,2025-12-16,2026-01-15,Sunt consequatur quo quidem consequatur voluptatibus.,17470.98,,GBP,16291.32,,,1,N,0,CHQ,,202512,,INV75004,,PO7765,,S1,,1,,,,RULE1,,2026-03-11,W,AR_WF_STUCK
HOL,CHOL0072,AR792759,1,PINV,2025-06-20,2025-06-20,2025-09-18,Architecto natus nostrum cum.,32059.95,,GBP,26651.9,,,1,N,0,INT,,202506,,INV41188,,PO5331,,S1,,0,,,,RULE1,,2026-03-11,T,AR_EXT_REF_DUP
HOL,CHOL0072,AR155074,1,PINV,2023-12-10,2023-12-10,2024-02-08,Quam occaecati corrupti illum placeat similique.,20237.87,,GBP,15358.65,,,1,N,0,CHQ,,202312,,INV41188,,PO7390,,S1,,1,,,,RULE1,,2026-03-11,T,AR_EXT_REF_DUP
HOL,CHOL0034,AR252200,1,SCRN,2025-12-22,2025-12-22,2026-02-20,Tempore consequuntur commodi quas.,-5973.64,,GBP,-5973.64,,,1,N,0,DD,,202512,,INV98931,AR533648,PO6172,,S1,,2,,,,RULE1,,2026-03-11,T,AR_NET_NEGATIVE_CUST
HOL,CHOL0034,AR768387,1,DCRN,2024-12-25,2024-12-25,2025-02-23,Vitae et consequuntur eius assumenda mollitia.,-11543.43,,GBP,-11543.43,,,1,N,0,INT,,202412,,INV45432,AR278593,PO5375,,S1,,0,,,,RULE1,,2026-03-11,T,AR_NET_NEGATIVE_CUST
HOL,CHOL0072,AR583507,1,SCRN,2024-05-10,2024-05-10,2024-08-08,Quam eligendi velit ad sed soluta dignissimos non.,-369.12,,GBP,-369.12,,,1,N,0,INT,,202405,,INV98829,ARXXXXXXCLOSED,PO3947,,S1,,0,,,,RULE1,,2026-03-11,T,AR_ORPHANED_CREDITS
HOL,CHOL0072,AR972089,1,PINV,2023-05-20,2023-05-20,2023-06-19,Quibusdam eos amet tempore veritatis.,20856.81,,GBP,12092.54,,,1,N,0,DD,,202305,,INV56073,,PO4594,,S1,,0,,REFERRED,DEBTCO,RULE1,,2026-03-11,T,AR_IN_COLLECTION
HOL,CHOL0072,AR364132,1,PINV,2024-01-31,2024-01-31,2024-03-01,Harum dolores odit architecto suscipit accusamus facere.,1673.17,,GBP,1550.1,,,1,N,0,CHQ,,202401,,INV88562,,PO2995,,S1,,4,,,,RULE1,,2026-03-11,T,AR_HIGH_REMINDER
HOL,CGHOST9999,AR190582,1,PINV,2023-09-24,2023-09-24,2023-11-23,Consequatur similique necessitatibus facilis placeat quis.,32991.53,,GBP,9240.34,,,1,N,0,CHQ,,202309,,INV24528,,PO4018,,S1,,0,,,,RULE1,,2026-03-11,T,AR_ORPHANED_TRANS
HOL,CHOL0083,AR408877,1,DINV,2025-08-14,2025-08-14,2025-11-12,Accusantium architecto ea aliquam.,46841.01,,GBP,22904.11,,,1,N,0,DD,,202508,,INV97500,,PO6298,,S1,,0,,,,RULE1,,2026-03-11,T,AR_TRANS_CUST_CLOSED
