client,asset_id,depr_book_id,trans_type,trans_date,at_trans_date,fiscal_year,amount,dc_flag,_edge_case
LA,AHOL0075,FINBOOK,ND,2026-02-21,2026-02-21,2026,-100.0,-1,
LA,AHOL0075,FINBOOK,ND,2026-03-23,2026-03-23,2026,-100.0,-1,
LA,AHOL0075,FINBOOK,ND,2026-04-22,2026-04-22,2026,-100.0,-1,
LA,AHOL0076,FINBOOK,CA,2024-05-17,2024-05-17,2024,10000.0,1,
LA,AHOL0076,FINBOOK,ND,2024-06-16,2024-06-16,2024,-100.0,-1,
LA,AHOL0076,FINBOOK,ND,2024-07-16,2024-07-16,2024,-100.0,-1,
LA,AHOL0076,FINBOOK,ND,2024-08-15,2024-08-15,2024,-100.0,-1,
LA,AHOL0077,FINBOOK,CA,2025-01-10,2025-01-10,2025,10000.0,1,
LA,AHOL0077,FINBOOK,ND,2025-02-09,2025-02-09,2025,-100.0,-1,
LA,AHOL0077,FINBOOK,ND,2025-03-11,2025-03-11,2025,-100.0,-1,
LA,AHOL0077,FINBOOK,ND,2025-04-10,2025-04-10,2025,-100.0,-1,
LA,AHOL0078,FINBOOK,CA,2025-08-06,2025-08-06,2025,10000.0,1,
LA,AHOL0078,FINBOOK,ND,2025-09-05,2025-09-05,2025,-100.0,-1,
LA,AHOL0078,FINBOOK,ND,2025-10-05,2025-10-05,2025,-100.0,-1,
LA,AHOL0078,FINBOOK,ND,2025-11-04,2025-11-04,2025,-100.0,-1,
LA,AHOL0079,FINBOOK,CA,2025-06-24,2025-06-24,2025,10000.0,1,
LA,AHOL0079,FINBOOK,ND,2025-07-24,2025-07-24,2025,-100.0,-1,
LA,AHOL0079,FINBOOK,ND,2025-08-23,2025-08-23,2025,-100.0,-1,
LA,AHOL0079,FINBOOK,ND,2025-09-22,2025-09-22,2025,-100.0,-1,
LA,AHOL0080,FINBOOK,CA,2024-02-04,2024-02-04,2024,10000.0,1,
LA,AHOL0080,FINBOOK,ND,2024-03-05,2024-03-05,2024,-100.0,-1,
LA,AHOL0080,FINBOOK,ND,2024-04-04,2024-04-04,2024,-100.0,-1,
LA,AHOL0080,FINBOOK,ND,2024-05-04,2024-05-04,2024,-100.0,-1,
LA,AHOL0081,FINBOOK,CA,2026-01-07,2026-01-07,2026,10000.0,1,
LA,AHOL0082,FINBOOK,CA,2024-03-19,2024-03-19,2024,10000.0,1,
LA,AHOL0083,FINBOOK,CA,2026-01-02,2026-01-02,2026,10000.0,1,
LA,AHOL0083,FINBOOK,ND,2026-02-01,2026-02-01,2026,-100.0,-1,
LA,AHOL0083,FINBOOK,ND,2026-03-03,2026-03-03,2026,-100.0,-1,
LA,AHOL0083,FINBOOK,ND,2026-04-02,2026-04-02,2026,-100.0,-1,
LA,AHOL0084,FINBOOK,CA,2024-09-15,2024-09-15,2024,10000.0,1,
LA,AHOL0084,FINBOOK,ND,2024-10-15,2024-10-15,2024,-100.0,-1,
LA,AHOL0084,FINBOOK,ND,2024-11-14,2024-11-14,2024,-100.0,-1,
LA,AHOL0084,FINBOOK,ND,2024-12-14,2024-12-14,2024,-100.0,-1,
LA,AHOL0085,FINBOOK,CA,2025-12-30,2025-12-30,2025,10000.0,1,
LA,AHOL0085,FINBOOK,ND,2026-01-29,2026-01-29,2026,-100.0,-1,
LA,AHOL0085,FINBOOK,ND,2026-02-28,2026-02-28,2026,-100.0,-1,
LA,AHOL0085,FINBOOK,ND,2026-03-30,2026-03-30,2026,-100.0,-1,
LA,AHOL0085,FINBOOK,SA,2026-05-05,2026-05-05,2026,1000.0,-1,DQ-AF-X01
LA,AHOL0086,FINBOOK,CA,2025-08-15,2025-08-15,2025,10000.0,1,
LA,AHOL0086,FINBOOK,ND,2026-06-04,2025-09-14,2025,-100.0,-1,DQ-AF-X02
LA,AHOL0086,FINBOOK,ND,2026-06-04,2025-10-14,2025,-100.0,-1,DQ-AF-X02
LA,AHOL0086,FINBOOK,ND,2026-06-04,2025-11-13,2025,-100.0,-1,DQ-AF-X02
LA,AHOL0087,FINBOOK,CA,2023-08-29,2023-08-29,2023,0.0,1,DQ-AF-X03
LA,AHOL0087,FINBOOK,ND,2023-09-28,2023-09-28,2023,-100.0,-1,
LA,AHOL0087,FINBOOK,ND,2023-10-28,2023-10-28,2023,-100.0,-1,
LA,AHOL0087,FINBOOK,ND,2023-11-27,2023-11-27,2023,-100.0,-1,
LA,AHOL0088,FINBOOK,CA,2099-01-01,2025-05-16,2025,10000.0,1,DQ-AF-X04
LA,AHOL0088,FINBOOK,ND,2025-06-15,2025-06-15,2025,-100.0,-1,
LA,AHOL0088,FINBOOK,ND,2025-07-15,2025-07-15,2025,-100.0,-1,
LA,AHOL0088,FINBOOK,ND,2025-08-14,2025-08-14,2025,-100.0,-1,
LA,AHOL0089,FINBOOK,CA,2025-08-23,2025-08-23,2025,10000.0,1,
LA,AHOL0089,FINBOOK,ND,2025-09-22,2025-09-22,2025,-100.0,-1,
LA,AHOL0089,FINBOOK,ND,2025-10-22,2025-10-22,2025,-100.0,-1,
LA,AHOL0089,FINBOOK,ND,2025-11-21,2025-11-21,2025,-100.0,-1,
LA,AHOL0089,FINBOOK,CA,2025-08-24,2025-08-23,2025,10000.0,1,DQ-AF-X05
LA,ORPHAN_TRANS,FINBOOK,CA,2026-05-05,2026-05-05,2026,1000.0,1,DQ-AM-R01
