client,apar_id,voucher_no,sequence_no,voucher_type,voucher_date,trans_date,due_date,description,amount,cur_amount,currency,rest_amount,rest_curr,discount,dc_flag,status,pay_flag,pay_method,payment_date,period,payperiod,ext_inv_ref,orig_reference,order_id,contract_id,tax_code,exch_rate,rem_level,remind_date,collect_status,collect_agency,intrule_id,int_status,last_update,wf_state,_edge_case
HOC,CHOC0046,AR681141,1,SRCT,2023-07-10,2023-07-10,,Quidem amet aspernatur ipsam.,7303.47,,GBP,7303.47,,,1,N,1,BACS,,202307,,,,PO7779,,S1,,1,,,,RULE1,,2026-05-05,T,UNAPPLIED_RECEIPT_SEQ18
HOC,CHOC0072,AR354533,1,SRCT,2026-03-17,2026-03-17,,Laborum ipsam earum quidem beatae inventore.,820.02,,GBP,820.02,,,1,N,1,INT,,202603,,,,PO5397,,S1,,1,,,,RULE1,,2026-05-05,T,UNAPPLIED_RECEIPT_SEQ18
HOC,CHOC0056,AR389366,1,SRCT,2025-05-12,2025-05-12,,Perspiciatis nihil minima est dolore.,4687.04,,GBP,4687.04,,,1,N,1,CHQ,,202505,,,,PO9123,,S1,,2,,,,RULE1,,2026-05-05,T,UNAPPLIED_RECEIPT_SEQ18
HOC,CHOC0018,AR419457,1,SRCT,2023-01-14,2023-01-14,,Amet dignissimos veniam quisquam quisquam enim blanditiis libero.,3144.27,,GBP,3144.27,,,1,N,1,DD,,202301,,,,PO8055,,S1,,2,,,,RULE1,,2026-05-05,T,UNAPPLIED_RECEIPT_SEQ18
HOC,CHOC0078,AR829066,1,SRCT,2024-02-16,2024-02-16,,Cupiditate fugit provident magnam rerum rem.,3393.69,,GBP,3393.69,,,1,N,1,INT,,202402,,,,PO9044,,S1,,2,,,,RULE1,,2026-05-05,T,UNAPPLIED_RECEIPT_SEQ18
HOC,CHOC0036,AR956156,1,PINV,2025-03-15,2025-03-15,,Id quia ipsa itaque.,6137.45,,GBP,3368.97,,,1,N,0,CHQ,,202503,,INV99353,,PO1440,,S1,,1,,,,RULE1,,2026-05-05,T,AR_DUE_DATE_MISSING
HOC,CHOC0036,AR842776,1,SINV,2024-03-05,2024-03-05,2024-05-04,Similique nemo nemo quae.,39985.43,,GBP,13394.1,,,1,N,0,DD,,202403,,,,PO9180,,S1,,0,,,,RULE1,,2026-05-05,T,AR_EXT_REF_MISSING
HOC,CHOC0036,AR764100,1,DINV,2024-09-12,2024-09-12,2024-10-12,Enim illo vitae cupiditate veniam itaque.,,,GBP,11403.7,,,1,N,0,DD,,202409,,INV19694,,PO8357,,S1,,2,,,,RULE1,,2026-05-05,T,AR_AMOUNT_MISSING
HOC,CHOC0036,AR602514,1,PINV,2026-04-07,2026-04-07,2026-06-06,At sapiente doloribus nihil minima id.,26951.19,,GBP,7039.74,,,1,N,0,DD,,202604,,INV81256,,,,S1,,0,,,,RULE1,,2026-05-05,T,AR_PO_CONTRACT_MISSING
HOC,CHOC0036,AR835716,1,SINV,2026-01-04,2026-01-04,2026-04-04,Quia dolore quod asperiores odio.,32089.93,1200.0,USD,29908.28,,,1,N,0,INT,,202601,,INV31802,,PO1725,,S1,,2,,,,RULE1,,2026-05-05,T,AR_FX_NO_RATE
HOC,CHOC0036,AR776364,1,SCRN,2025-03-29,2025-03-29,2025-05-28,Magni temporibus expedita quas reprehenderit repellendus dolores.,-946.98,,GBP,-946.98,,,1,N,0,BACS,,202503,,INV43913,,PO4637,,S1,,2,,,,RULE1,,2026-05-05,T,AR_CN_NO_REF
HOC,CHOC0036,AR510133,1,SINV,2025-08-06,2025-08-06,2025-11-04,Ducimus cupiditate corrupti quis.,-1500.0,,GBP,17770.08,,,1,N,0,BACS,,202508,,INV73277,,PO2712,,S1,,0,,,,RULE1,,2026-05-05,T,AR_NEG_INV
HOC,CHOC0036,AR536181,1,DINV,2023-06-25,2023-06-25,2023-07-25,Debitis quo laudantium quidem.,41650.23,,EUR,17321.47,,,1,N,0,INT,,202306,,INV54966,,PO8460,,S1,1.17,0,,,,RULE1,,2026-05-05,T,AR_FX_NO_CUR_AMT
HOC,CHOC0036,AR646428,1,PINV,2025-09-16,2025-09-16,2025-11-15,Ipsum unde natus odio numquam sint occaecati corrupti.,24070.05,,GBP,0.0,,,1,N,0,DD,,202509,,INV51800,,PO2100,,S1,,0,,,,RULE1,,2026-05-05,T,AR_REST_ZERO
HOC,CHOC0036,AR146853,1,PINV,2023-08-24,2023-08-24,2023-09-23,Iusto occaecati recusandae nihil.,1000.0,,GBP,1500.0,,,1,N,0,CHQ,,202308,,INV41970,,PO9454,,S1,,0,,,,RULE1,,2026-05-05,T,AR_REST_OVER_AMT
HOC,CHOC0036,AR678719,1,SINV,2023-11-24,2023-11-24,2025-12-01,Magni est iste animi rerum asperiores.,28212.52,,GBP,8213.86,,,1,N,0,DD,,202311,,INV92543,,PO4022,,S1,,0,,,,RULE1,,2026-05-05,T,AR_OVERDUE
HOC,CHOC0036,AR873207,1,PINV,2024-02-09,2024-02-09,2024-04-09,Nostrum magni iure mollitia.,29814.06,,GBP,20539.84,,,1,N,0,CHQ,,202402,,INV36972,,PO5560,,S1,,0,,,,RULE1,,2026-05-05,W,AR_WF_STUCK
HOC,CHOC0036,AR206694,1,SINV,2026-01-04,2026-01-04,2026-02-03,Ipsum repellat officiis.,18606.75,,GBP,15673.22,,,1,N,0,INT,,202601,,INV85674,,PO9019,,S1,,2,,,,RULE1,,2026-05-05,T,AR_EXT_REF_DUP
HOC,CHOC0036,AR770153,1,SINV,2024-10-03,2024-10-03,2025-01-01,Non magnam vero ipsum repellat saepe.,19737.64,,GBP,13539.33,,,1,N,0,INT,,202410,,INV85674,,PO8501,,S1,,2,,,,RULE1,,2026-05-05,T,AR_EXT_REF_DUP
HOC,CHOC0023,AR953266,1,SCRN,2024-09-01,2024-09-01,2024-11-30,Magnam cupiditate dolorum ipsa.,-8733.06,,GBP,-8733.06,,,1,N,0,BACS,,202409,,INV41270,AR365618,PO6003,,S1,,0,,,,RULE1,,2026-05-05,T,AR_NET_NEGATIVE_CUST
HOC,CHOC0023,AR635638,1,SCRN,2025-03-06,2025-03-06,2025-05-05,Minima non facilis ullam harum quo.,-9896.42,,GBP,-9896.42,,,1,N,0,CHQ,,202503,,INV73788,AR407696,PO9804,,S1,,0,,,,RULE1,,2026-05-05,T,AR_NET_NEGATIVE_CUST
HOC,CHOC0036,AR296187,1,DCRN,2024-10-06,2024-10-06,2024-12-05,Amet occaecati ex ex nam harum dolorum sed.,-263.65,,GBP,-263.65,,,1,N,0,DD,,202410,,INV27895,ARXXXXXXCLOSED,PO4196,,S1,,1,,,,RULE1,,2026-05-05,T,AR_ORPHANED_CREDITS
HOC,CHOC0036,AR615611,1,SINV,2025-05-01,2025-05-01,2025-07-30,Sit ex nesciunt consequuntur expedita voluptas praesentium hic.,42074.64,,GBP,25625.16,,,1,N,0,BACS,,202505,,INV38905,,PO5785,,S1,,0,,REFERRED,DEBTCO,RULE1,,2026-05-05,T,AR_IN_COLLECTION
HOC,CHOC0036,AR388204,1,PINV,2024-04-05,2024-04-05,2024-07-04,Quae assumenda nam officia eveniet consectetur praesentium veniam.,14789.18,,GBP,5551.97,,,1,N,0,DD,,202404,,INV82053,,PO9369,,S1,,4,,,,RULE1,,2026-05-05,T,AR_HIGH_REMINDER
HOC,CGHOST9999,AR700534,1,DINV,2023-08-22,2023-08-22,2023-10-21,Atque perferendis magni accusantium est veritatis exercitationem.,38868.09,,GBP,13268.55,,,1,N,0,BACS,,202308,,INV67850,,PO9951,,S1,,0,,,,RULE1,,2026-05-05,T,AR_ORPHANED_TRANS
HOC,CHOC0083,AR545807,1,DINV,2023-07-29,2023-07-29,2023-10-27,Deleniti voluptatum culpa eos ratione magni molestiae.,41588.5,,GBP,16590.63,,,1,N,0,BACS,,202307,,INV68947,,PO5305,,S1,,0,,,,RULE1,,2026-05-05,T,AR_TRANS_CUST_CLOSED
